Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,adjacent_overlap_all_para,adjacent_overlap_all_para_div_seg,adjacent_overlap_binary_all_para,adjacent_overlap_2_all_para,adjacent_overlap_2_all_para_div_seg,adjacent_overlap_binary_2_all_para,adjacent_overlap_cw_para,adjacent_overlap_cw_para_div_seg,adjacent_overlap_binary_cw_para,adjacent_overlap_2_cw_para,adjacent_overlap_2_cw_para_div_seg,adjacent_overlap_binary_2_cw_para,adjacent_overlap_fw_para,adjacent_overlap_fw_para_div_seg,adjacent_overlap_binary_fw_para,adjacent_overlap_2_fw_para,adjacent_overlap_2_fw_para_div_seg,adjacent_overlap_binary_2_fw_para,adjacent_overlap_noun_para,adjacent_overlap_noun_para_div_seg,adjacent_overlap_binary_noun_para,adjacent_overlap_2_noun_para,adjacent_overlap_2_noun_para_div_seg,adjacent_overlap_binary_2_noun_para,adjacent_overlap_verb_para,adjacent_overlap_verb_para_div_seg,adjacent_overlap_binary_verb_para,adjacent_overlap_2_verb_para,adjacent_overlap_2_verb_para_div_seg,adjacent_overlap_binary_2_verb_para,adjacent_overlap_adj_para,adjacent_overlap_adj_para_div_seg,adjacent_overlap_binary_adj_para,adjacent_overlap_2_adj_para,adjacent_overlap_2_adj_para_div_seg,adjacent_overlap_binary_2_adj_para,adjacent_overlap_adv_para,adjacent_overlap_adv_para_div_seg,adjacent_overlap_binary_adv_para,adjacent_overlap_2_adv_para,adjacent_overlap_2_adv_para_div_seg,adjacent_overlap_binary_2_adv_para,adjacent_overlap_pronoun_para,adjacent_overlap_pronoun_para_div_seg,adjacent_overlap_binary_pronoun_para,adjacent_overlap_2_pronoun_para,adjacent_overlap_2_pronoun_para_div_seg,adjacent_overlap_binary_2_pronoun_para,adjacent_overlap_argument_para,adjacent_overlap_argument_para_div_seg,adjacent_overlap_binary_argument_para,adjacent_overlap_2_argument_para,adjacent_overlap_2_argument_para_div_seg,adjacent_overlap_binary_2_argument_para,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,lsa_1_all_sent,lsa_2_all_sent,lsa_1_all_para,lsa_2_all_para,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
183.txt,0.657894736842,0.657894736842,0.526315789474,0.6,0.75,0.722222222222,0.722222222222,0.714285714286,0.875,1.0,0.5,0.75,0.727272727273,0.945945945946,1.0,0.111111111111,1.0,0.5,0.583333333333,7.0,1.0,0.1,0.5,0.5,0.5,3.0,1.0,0.0,0.0,0.0,0.571428571429,4.0,1.0,0.25,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.333333333333,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.142857142857,0.5,0.5,0.5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0,0,0.0362191503409,0.669575530914,0,0,0.970697631433,0.984295202932,0,0,0.846356116259,0.739281900653,0,0,0.0263157894737,0.0263157894737,0.0,0.0,0.0,0.0263157894737,0.0,0.0263157894737,0.0,0.0,0.0,0.0,0.0789473684211,0.0,0.0,0.0,0.0263157894737,0.0263157894737,0.0,0.0,0.0,0.0263157894737,0.0526315789474,0.0,0.0263157894737,0.0263157894737,0.142857142857,0.236842105263,0.236842105263
544.txt,0.565217391304,0.565217391304,0.434782608696,0.461538461538,0.6,0.538461538462,0.538461538462,0.5,0.75,0,0.5,0,0.5,0.727272727273,0.809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.173913043478,0.0,0.0,0.173913043478,0.0,0.130434782609,0.130434782609,0.173913043478,0.0,0.173913043478,0.0,0.0,0.0,0.0,0.173913043478,0.173913043478,0.0,0.0,0.0,0.173913043478,0.0,0.173913043478,0.0,0.0,0.304347826087,0.304347826087
236.txt,0.793103448276,0.793103448276,0.586206896552,0.565217391304,0.764705882353,0.833333333333,0.833333333333,0.8,0.75,1.0,0.5,1.0,0.818181818182,1.0,1.0,0.0740740740741,0.666666666667,0.666666666667,0.333333333333,2.5,1.0,0.0625,0.333333333333,0.333333333333,0.444444444444,2.0,0.5,0.0909090909091,0.333333333333,0.333333333333,0.166666666667,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333333333333,0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0543878726874,0.916095680726,0,0,0.992432110464,0.990874316227,0,0,0.756422370907,0.822794779011,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103448275862,0.0344827586207,0.0,0.0344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172414,0.2,0.275862068966,0.275862068966
550.txt,0.941176470588,0.941176470588,0.588235294118,0.5625,0.9,1.0,1.0,0.8,1.0,1.0,1.0,0,0.8,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.662245271936,0,0,0,-0.0843731875059,0,0,0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0588235294118,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.0,0.0,0.117647058824,0.117647058824
587.txt,0.574468085106,0.574468085106,0.510638297872,0.592592592593,0.666666666667,0.521739130435,0.521739130435,0.555555555556,0.75,1.0,0.5,0.5,0.545454545455,0.847826086957,0.955555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425531914894,0.0212765957447,0.0,0.063829787234,0.0212765957447,0.0212765957447,0.063829787234,0.0,0.0425531914894,0.063829787234,0.063829787234,0.0,0.106382978723,0.0,0.0,0.0,0.0212765957447,0.0851063829787,0.0851063829787,0.0,0.0,0.0425531914894,0.127659574468,0.0,0.0851063829787,0.0425531914894,0.222222222222,0.297872340426,0.340425531915
593.txt,0.766666666667,0.766666666667,0.6,0.608695652174,0.777777777778,0.75,0.75,0.833333333333,0.714285714286,1.0,1.0,0.75,0.8,0.931034482759,0.964285714286,0.333333333333,2.5,0.5,0.0,0.0,0.0,0.333333333333,1.5,0.5,0.0,0.0,0.0,0.333333333333,1.0,0.5,0.0,0.0,0.0,0.333333333333,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.4,1.0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0,0,0.292535338444,0.194306483426,0,0,0.998625874937,0.997556803719,0,0,0.668310749306,0.34242887376,0,0,0.0333333333333,0.0333333333333,0.0,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0,0.0666666666667,0.0333333333333,0.166666666667,0.233333333333,0.233333333333
597.txt,0.9375,0.9375,0.5625,0.6,1.0,0.857142857143,0.857142857143,1.0,1.0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0
583.txt,0.9,0.9,0.3,0.333333333333,1.0,0.857142857143,0.857142857143,1.0,1.0,0,1.0,0.666666666667,0.75,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.3,3.0,0.0,0.2
568.txt,1.0,1.0,0.222222222222,0.222222222222,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0997185966188,0,0,0,0.768897234083,0.651711802194,0,0,0.417812294757,-0.0383013837309,0,0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.111111111111,0.0,0.0555555555556,0.0555555555556,0.111111111111,0.0,0.111111111111,0.0555555555556,0.0,0.0555555555556,0.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.166666666667,1.5,0.0,0.0
554.txt,0.694444444444,0.694444444444,0.388888888889,0.48,0.857142857143,0.681818181818,0.681818181818,1.0,0.714285714286,1.0,1.0,0.5,0.727272727273,0.942857142857,1.0,0.192307692308,1.25,0.5,0.25,1.33333333333,0.666666666667,0.0909090909091,0.25,0.25,0.0,0.0,0.0,0.2,0.75,0.5,0.333333333333,1.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,1.0,0.666666666667,0.333333333333,0.25,0.5,0.5,0.2,0.333333333333,0.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0,0,0,0.534301936887,0,0,0.958558043571,0.944744058094,0,0,0.727687800414,0.673577849,0,0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0555555555556,0.0,0.0277777777778,0.0277777777778,0.0555555555556,0.0,0.0833333333333,0.0555555555556,0.0,0.0555555555556,0.0277777777778,0.0833333333333,0.0833333333333,0.0,0.0,0.0,0.0555555555556,0.0,0.0833333333333,0.194444444444,1.4,0.111111111111,0.305555555556
232.txt,0.575757575758,0.655294117647,0.560606060606,0.605263157895,0.621621621622,0.551724137931,0.551724137931,0.5625,0.7,1.0,0.428571428571,0.75,0.578947368421,0.846153846154,0.9375,0.207547169811,1.83333333333,1.0,0.244897959184,2.4,1.0,0.193548387097,1.0,0.5,0.178571428571,1.0,0.4,0.217391304348,0.833333333333,0.666666666667,0.318181818182,1.4,0.8,0.230769230769,0.5,0.5,0.25,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4,0.4,0.4,0.333333333333,0.166666666667,0.166666666667,0.333333333333,0.2,0.2,0.25,0.666666666667,0.666666666667,0.266666666667,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0,0,0.319895601769,0.637203109531,0,0,0.716961544379,0.9849987866,0,0,0.871232741119,0.917057614438,0,0,0.0151515151515,0.0151515151515,0.0,0.0,0.0,0.0454545454545,0.0,0.0,0.0151515151515,0.0,0.0,0.0,0.0757575757576,0.0151515151515,0.0,0.0151515151515,0.0606060606061,0.030303030303,0.030303030303,0.0,0.0,0.0,0.0454545454545,0.0,0.0606060606061,0.0454545454545,0.1875,0.30303030303,0.333333333333
226.txt,0.591836734694,0.591836734694,0.408163265306,0.413793103448,0.6,0.655172413793,0.655172413793,0.5,0.666666666667,0.666666666667,0.6,0.5,0.5,0.958333333333,1.0,0.230769230769,2.25,1.0,0.375,4.0,1.0,0.266666666667,1.0,0.5,0.307692307692,1.33333333333,0.666666666667,0.125,0.75,0.5,0.368421052632,2.33333333333,1.0,0.4,0.5,0.5,0.5,0.666666666667,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.25,0.25,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.25,0.25,0.5,0.333333333333,0.333333333333,0.0,0.0,0.0,0.666666666667,0.666666666667,0.666666666667,0.25,0.5,0.5,0.666666666667,1.33333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0.538955937937,0.589981298232,0,0,0.898724106785,0.928693020461,0,0,0.747537811954,0.742513038412,0,0,0.0408163265306,0.0408163265306,0.0,0.0408163265306,0.0,0.0816326530612,0.0816326530612,0.0408163265306,0.0204081632653,0.0204081632653,0.0816326530612,0.0,0.0816326530612,0.0408163265306,0.0,0.0408163265306,0.0408163265306,0.0816326530612,0.0816326530612,0.0,0.0408163265306,0.0,0.122448979592,0.0,0.122448979592,0.122448979592,1.0,0.30612244898,0.408163265306
540.txt,0.8125,0.8125,0.375,0.384615384615,0.833333333333,0.8,0.8,0.666666666667,1.0,0,0,0.5,0.6,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0,0.0,0.125,0.0625,0.0,0.125,0.0,0.0625,0.0625,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0625,0.125,0.0,0.0625,0.125,0.666666666667,0.125,0.25
45.txt,1.0,1.0,0.529411764706,0.529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294118,0.0588235294118,0.0,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.117647058824,0.0,0.117647058824,0.0588235294118,0.5,0.0,0.0
51.txt,0.866666666667,0.866666666667,0.466666666667,0.5,0.928571428571,0.875,0.875,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0555555555556,0.5,0.5,0.2,2.0,1.0,0.0,0.0,0.0,0.2,1.0,1.0,0.1,0.5,0.5,0.166666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0532933718292,0.217771351645,0,0,0.967036091562,0.922947713192,0,0,0.676588593744,0.411204773651,0,0,0.0666666666667,0.0666666666667,0.0,0.0666666666667,0.0,0.0666666666667,0.0666666666667,0.0,0.0333333333333,0.0333333333333,0.0666666666667,0.0,0.0333333333333,0.0333333333333,0.0,0.0333333333333,0.0666666666667,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.133333333333,0.0,0.133333333333,0.0333333333333,0.2,0.0666666666667,0.0666666666667
3.txt,1.0,1.0,0.533333333333,0.533333333333,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0666666666667,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0666666666667,0.333333333333,0.0,0.0
187.txt,0.59375,0.658666666667,0.515625,0.578947368421,0.666666666667,0.516129032258,0.516129032258,0.769230769231,0.666666666667,1.0,0.4,0.5,0.64,0.793650793651,0.903225806452,0.276595744681,3.25,0.75,0.357142857143,3.33333333333,1.0,0.24,1.5,0.75,0.266666666667,1.33333333333,0.666666666667,0.318181818182,1.75,0.75,0.461538461538,2.0,1.0,0.2,0.5,0.5,0.333333333333,0.666666666667,0.666666666667,0.3,0.75,0.75,0.333333333333,0.666666666667,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.25,0.25,0.0,0.0,0.0,0.4,1.0,0.75,0.5,1.0,0.666666666667,0.3,1.5,0.75,0.416666666667,1.66666666667,0.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0,0,0.196020125045,0.477650873265,0,0,0.96293528385,0.985091250753,0,0,0.819334685983,0.833480047961,0,0,0.015625,0.015625,0.0,0.015625,0.0,0.015625,0.015625,0.03125,0.0,0.0,0.015625,0.0,0.046875,0.0,0.0,0.0,0.03125,0.015625,0.015625,0.0,0.015625,0.015625,0.0625,0.0,0.046875,0.03125,0.153846153846,0.265625,0.296875
79.txt,0.50495049505,0.697692307692,0.50495049505,0.627450980392,0.627450980392,0.4,0.4,0.647058823529,0.565217391304,1.0,0.625,0.4,0.583333333333,0.78,0.838383838384,0.275,4.4,0.6,0.483870967742,7.5,0.75,0.162790697674,1.4,0.6,0.352941176471,3.0,0.75,0.410256410256,3.2,0.6,0.655172413793,4.75,0.75,0.142857142857,0.4,0.4,0.272727272727,0.75,0.5,0.210526315789,0.8,0.6,0.466666666667,1.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.2,0.2,0.333333333333,0.5,0.5,0.25,0.4,0.2,0.8,1.0,0.5,0.15,0.6,0.6,0.4,1.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.2,0,0,0.338853520668,0.739297682777,0,0,0.994071472418,0.993615869148,0,0,0.899365829879,0.902864135984,0,0,0.019801980198,0.019801980198,0.0,0.029702970297,0.0,0.029702970297,0.039603960396,0.029702970297,0.039603960396,0.029702970297,0.049504950495,0.0,0.0891089108911,0.029702970297,0.0,0.029702970297,0.049504950495,0.0594059405941,0.0594059405941,0.0,0.029702970297,0.039603960396,0.128712871287,0.0,0.0891089108911,0.049504950495,0.294117647059,0.287128712871,0.336633663366
193.txt,0.524590163934,0.553333333333,0.508196721311,0.53125,0.548387096774,0.5,0.5,0.857142857143,0.466666666667,0.5,0.4,0.666666666667,0.777777777778,0.8,0.949152542373,0.454545454545,10.0,1.0,0,0,0,0.5,7.0,1.0,0,0,0,0.375,3.0,1.0,0,0,0,0.2,1.0,1.0,0,0,0,0.5,3.0,1.0,0,0,0,1.0,1.0,1.0,0,0,0,1.0,2.0,1.0,0,0,0,0,0.0,0.0,0,0,0,0.2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.0,0,0,0.344926854779,0,0,0,0.978404976964,0,0,0,0.59861683323,0,0,0,0.213114754098,0.180327868852,0.0,0.016393442623,0.0327868852459,0.180327868852,0.016393442623,0.0,0.016393442623,0.0491803278689,0.016393442623,0.0,0.0491803278689,0.016393442623,0.0,0.016393442623,0.180327868852,0.016393442623,0.016393442623,0.0,0.0,0.0,0.229508196721,0.0,0.196721311475,0.0491803278689,0.428571428571,0.393442622951,0.426229508197
